"document_index","document_title","paragraph_index","question","answer","label","__language__"
4,"ENGENHARIA_DE_COMPUTACAO",3,"What is the aim of the UFRG Computer Engineering course?","Today, after extensive structural reform, in addition to having all the traditional basic training of the Engineering courses (Calculation, Physics, Design, Administration, etc.), the curriculum operates under the concept of a system, with axes ranging from the mathematical basis and the computer science itself (Discrete Mathematics, Data Structures, Data Banks, Programming Languages, Algorithm Analysis).",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"What is UFRG?","Today, after extensive structural reform, in addition to the traditional basic training of the Engineering courses (Calculus, Physics, Design, Administration, etc.), the curriculum operates under the concept of a system, with axes ranging from the mathematical foundation and the computer science itself (Discrete Mathematics, Data Structures, Data Banks, Programming Languages, Algorithm Analysis, Software Engineering, Computer Science).",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"Where can the grid of the UFRG Computer Engineering course be consulted?","Today, after extensive structural reform, in addition to having all the traditional basic training of the Engineering courses (Calculation, Physics, Design, Administration, etc.), the curriculum operates under the concept of a system, with axes ranging from the mathematical basis and the computer science itself (Discrete Mathematics, Data Structures, Data Banks, Programming Languages, Analytics, etc.).",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"What is the Master's course in Computer Engineering associated with?","The ""grade"" of the course can be consulted on its website.",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"What is the aim of the UFRG Computer Engineering course?","The ""grade"" of the course can be found on its website.",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"What is UFRG?","The course grid can be consulted on its website.",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"Where can the grid of the UFRG Computer Engineering course be consulted?","The ""grade"" of the Course can be consulted on its page.",1,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"What is the Master's course in Computer Engineering associated with?","An approach that the Course had with the aspects of control and automation and systems analysis concepts has been greatly diminished from the institution of the Automation and Information System Engineering Courses at the same University in 2009.",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"What is the aim of the UFRG Computer Engineering course?","An approach that the Course had with the aspects of control and automation and systems analysis concepts has been greatly diminished from the institution of the Automation and Information System Engineering Courses at the same University in 2009.",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"What is UFRG?","An approach that the Course had with the aspects of control and automation and systems analysis concepts has been greatly diminished from the institution of the Automation and Information System Engineering Courses at the same University in 2009.",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"Where can the grid of the UFRG Computer Engineering course be consulted?","An approach that the Course had with the aspects of control and automation and systems analysis concepts has been greatly diminished from the institution of the Automation and Information System Engineering Courses at the same University in 2009.",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"What is the course of Master in Computer Engineering associated with?","Currently, UFRG has, including, Master in Computer Engineering, which by its genesis not tied to Electrical Engineering is one of the only ones in Brazil associated with the Committee of Area of Computing in CAPES.",1,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"What is the aim of the UFRG Computer Engineering course?","Currently, UFRG has, including, a Master's Degree in Computer Engineering, which by its genesis not tied to Electrical Engineering is one of the only ones in Brazil associated with the Compute Area Committee in CAPES.",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"What is UFRG?","Currently, UFRG also has a Master's Degree in Computer Engineering, which by its genesis is not linked to Electrical Engineering and is one of the only ones in Brazil associated with the Comitê de Área da Computação at CAPES.",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",3,"Where can the grid of the course of Computer Engineering of the UFRG be consulted?","Currently the UFRG also has a Master's Degree in Computer Engineering, which by its genesis not linked to Electrical Engineering is one of the only ones in Brazil associated with the Committee of Area of Computing in CAPES.",0,"en"
4,"ENGENHARIA_DE_COMPUTACAO",4,"Within which school was the Computer Engineering course created?","In the case of the University of São Paulo (USP), the Computer Engineering course was created within the Polytechnic School, which already offered an Electronic Engineering course with an emphasis on systems, and the original Bachelor's degree course in Computer Science continued to be offered by the Institute of Mathematics and Statistics, there being no relationship between the two courses.",1,"empty"
4,"ENGENHARIA_DE_COMPUTACAO",4,"What is USP?","In the case of the University of São Paulo (USP), the Computer Engineering course was created within the Polytechnic School, which already offered an Electronic Engineering course with an emphasis on systems, and the original Bachelor's degree course in Computer Science continued to be offered by the Institute of Mathematics and Statistics, there being no relationship between the two courses.",1,"en"
4,"ENGENHARIA_DE_COMPUTACAO",4,"Where did the first class of computer engineers start?","In the case of the University of São Paulo (USP), the Computer Engineering course was created within the Polytechnic School, which already offered an Electronic Engineering course with an emphasis on systems, and the original Bachelor's degree course in Computer Science continued to be offered by the Institute of Mathematics and Statistics, there being no relationship between the two courses.",0,"empty"
